pl_name,hostname,sy_dist,pl_orbper,pl_orbsmax,pl_bmasse,pl_rade,pl_rvamp,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccen_reflink,st_mass,st_lum,discoverymethod,st_lum_solar
GJ 229 A c,GJ 229,5.75624,121.93268,0.384,8.58136699,2.87,1.872,0.366,0.065,-0.063,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,0.509,-1.55284,Radial Velocity,0.028000126924345333
GJ 720 A b,GJ 720 A,15.5575,19.466,0.119,13.64,3.77,4.72,0.12,0.05,-0.06,0,<a refstr=GONZ_AACUTE_LEZ__AACUTE_LVAREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...649A.157G/abstract target=ref>Gonz&aacute;lez-&Aacute;lvarez et al. 2021</a>,0.57,-1.217,Radial Velocity,0.060673632958850525
Kepler-94 b,Kepler-94,191.904,2.50806,0.03377,10.84,3.51,6.11,0.0,,,0,<a refstr=WEISS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..270....8W/abstract target=ref>Weiss et al. 2024</a>,0.81,-0.61348,Transit,0.2435117938695221
Kepler-305 c,Kepler-305,868.477,8.291,0.07568,6.0,3.3,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.76,-0.42318,Transit,0.37741573277319085
Kepler-279 d,Kepler-279,1037.4,54.414,0.2901,37.5,3.1,,0.0,,,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,1.1,0.5188,Transit,3.3021743526707663
Kepler-770 c,Kepler-770,930.457,1.475322314,0.0309,1.87,1.2,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.94,0.05399,Transit,1.1323742890537913
Kepler-1397 b,Kepler-1397,1198.25,47.449955,0.25861,3.61,1.72,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.09,0.59141,Transit,3.9031028908727374
Kepler-169 d,Kepler-169,406.529,8.348125,0.075,2.1,1.25,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.825,-0.49611,Transit,0.31907295908416533
Kepler-438 b,Kepler-438,195.94287175,35.23319,0.166,1.46,1.12,,0.03,0.1,-0.03,-1,<a refstr=TORRES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...800...99T/abstract target=ref>Torres et al. 2015</a>,0.544,-1.357,Transit,0.043954161543782455
Kepler-201 b,Kepler-201,636.445,25.672083,0.175,6.62,2.46,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.098,0.34816,Transit,2.229256286368926
K2-347 b,K2-347,320.336,7.187257,,6.39,2.41,,,,,0,,0.66,-0.89434,Transit,0.12754399028226715
Kepler-298 b,Kepler-298,518.204,10.475464,0.08,4.5,1.96,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.66,-0.73284,Transit,0.1849950040229604
KIC 8121913 b,KIC 8121913,707.303,3.294601,,667.4396547,13.4,224.14,,,,0,,1.456,0.73994,Orbital Brightness Modulation,5.494649572244325
HD 80869 b,HD 80869,85.3951,1752.92067,2.905,1609.80088146,12.8,210.967,0.924,0.053,-0.094,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,1.06,0.39977,Radial Velocity,2.5105565022842407
Kepler-305 e,Kepler-305,868.477,3.20538,0.04017,3.87,1.7938153,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.82,-0.42318,Transit,0.37741573277319085
Kepler-101 b,Kepler-101,927.981,3.4876812,0.0474,51.1,5.77,19.4,0.086,0.08,-0.059,0,<a refstr=BONOMO_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...572A...2B/abstract target=ref>Bonomo et al. 2014</a>,1.17,0.42034,Transit,2.6323279795459977
Kepler-295 d,Kepler-295,1699.19,33.884054,0.192,2.42,1.36,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.89,0.62949,Transit,4.260788726412303
Kepler-295 c,Kepler-295,1699.19,21.526258,0.142,1.71,1.17,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.89,0.62949,Transit,4.260788726412303
Kepler-1889 b,Kepler-1889,1395.13,37.30369949,0.2082,8.98,2.94360686,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.864,0.21977,Transit,1.658708231912065
Kepler-1547 b,Kepler-1547,674.695,0.692979676,0.01556,0.666,0.9,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.12,0.22242,Transit,1.6688603634556962
Kepler-1620 b,Kepler-1620,895.069,101.951829,0.4322,3.22,1.61,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.15,0.293,Transit,1.9633602768360467
TOI-4662 b,TOI-4662,111.047,4.70343764575,,8.65,2.87998299,,,,,0,,0.703,-0.7574,Transit,0.17482357622374528
CoRoT-30 b,CoRoT-30,1032.23,9.06005,0.0844,921.707,11.309881,283.0,0.007,0.031,-0.031,0,<a refstr=BORD_EACUTE__ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...635A.122B/abstract target=ref>Bord&eacute; et al. 2020</a>,0.98,-0.19653,Transit,0.6360188686927997
CoRoT-31 b,CoRoT-31,2005.76,4.62941,0.0586,266.9772,16.36514,88.0,0.02,0.16,-0.16,0,<a refstr=BORD_EACUTE__ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...635A.122B/abstract target=ref>Bord&eacute; et al. 2020</a>,1.25,0.39778,Transit,2.499079085700836
Kepler-69 c,Kepler-69,730.625,242.4613,0.64,3.57,1.71,,0.14,0.18,-0.1,0,<a refstr=BARCLAY_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...768..101B/abstract target=ref> Barclay et al. 2013 </a>,0.81,-0.097,Transit,0.7998342550070284
Kepler-431 b,Kepler-431,486.546,6.803,0.0719,0.37,0.764,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.071,0.49839,Transit,3.150576287437248
Kepler-196 d,Kepler-196,451.312,122.0800018,0.4545,7.56,2.66065673,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.805,-0.39257,Transit,0.4049766653494202
Kepler-1609 b,Kepler-1609,1826.04,114.34219,0.4679,5.56,2.22,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.18,0.48383,Transit,3.0467021567175707
Kepler-1968 b,Kepler-1968,750.93,7.281099796,0.0696,2.86,1.50004034,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.844,-0.64972,Transit,0.22401649608095175
Kepler-1047 c,Kepler-1047,817.647,3.18897601,0.04413,0.937,0.99,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.08,0.42359,Transit,2.6521006379308774
HD 164922 d,HD 164922,22.0016,12.458,0.103,4.0,1.83,1.3,0.12,0.13,-0.08,0,<a refstr=BENATTI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...639A..50B/abstract target=ref>Benatti et al. 2020</a>,0.926,-0.14874,Radial Velocity,0.7100026995776697
Kepler-88 d,KOI-142,376.863,1403.0,2.466329866,965.14699656,13.1,63.5,0.41,0.03,-0.03,0,<a refstr=WEISS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..242W/abstract target=ref>Weiss et al. 2020</a>,0.99,-0.16507,Radial Velocity,0.6838014226312483
EPIC 201427007 b,EPIC 201427007,706.391,0.72091,,2.86,1.5,,,,,0,,0.93,-0.04875,Transit,0.8938198597409907
EPIC 212624936 b,EPIC 212624936,561.929,0.578657,,1.87,1.2,,,,,0,,1.0,-0.12371,Transit,0.7521249575706201
K2-133 b,K2-133,75.1703,3.07133,0.03194,2.36,1.34,,,,,0,,0.461,-1.47886,Transit,0.03320014649314925
Kepler-84 f,Kepler-84,1023.9,44.552169,0.25,5.48,2.2,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.06,0.212,Transit,1.6292960326397223
Kepler-117 c,Kepler-117,1455.57,50.790391,0.2804,584.78,12.341,90.4,0.0323,0.0033,-0.0033,0,<a refstr=BRUNO_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...573A.124B/abstract target=ref>Bruno et al. 2015</a>,1.129,0.53776,Transit,3.4495305854876506
Kepler-1550 b,Kepler-1550,1179.01,225.582809,0.7681,9.38,3.02,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.07,0.11945,Transit,1.3165883261630915
Kepler-443 b,Kepler-443,802.271,177.6693,0.495,6.04,2.33,,0.11,0.15,-0.11,-1,<a refstr=TORRES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...800...99T/abstract target=ref>Torres et al. 2015</a>,0.738,-0.664,Transit,0.21677041048196946
HATS-4 b,HATS-4,416.459,2.516729,0.0362,420.471,11.433,197.5,0.013,0.016,-0.016,0,<a refstr=JORDAN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....148...29J/abstract target=ref> Jordan et al. 2014 </a>,1.001,-0.187,Transit,0.6501296903430906
Kepler-160 d,Kepler-160,937.013,30.0,0.17,100.0,,,,,,0,,1.003,0.00432,Transit Timing Variations,1.009996805121105
Kepler-1517 b,Kepler-1517,847.299,5.546083665,0.078,68.7,9.76,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.58,0.87873,Transit,7.563625197734642
Kepler-294 c,Kepler-294,1357.01,6.6264,0.071,7.8,2.71,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.947,-0.14755,Transit,0.7119508289123782
TOI-2567 b,TOI-2567,504.775,5.983944,0.0672,63.88350981,10.92875618,20.6,0.0,0.048,-0.052,0,<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>,1.13,0.40483,Transit,2.5399782631954992
Kepler-92 d,Kepler-92,477.992,49.3568,0.28682,11.8666806,2.067,1.74572,0.07,0.34,-0.04,0,<a refstr=VAN_EYLEN___ALBRECHT_2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...808..126V/abstract target=ref>Van Eylen & Albrecht 2015</a>,1.07,0.55818,Transit,3.615596855388578
Kepler-1429 b,Kepler-1429,1214.09,4.48487493,0.055,2.21,1.29,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.05,0.13795,Transit,1.3738837916900133
Kepler-616 d,Kepler-616,945.775,51.06740189,0.2749,7.52,2.653,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.061,-0.11149,Transit,0.7735884911031433
Kepler-1705 b,Kepler-1705,1633.49,9.03502,0.08,4.47,2.03,,0.033,0.073,-0.02,0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...655A..66L/abstract target=ref>Leleu et al. 2021</a>,1.139,0.35411,Transit,2.2600081224453907
Kepler-274 c,Kepler-274,1333.62,33.197861,0.204,4.04,1.84,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.883,0.2013,Transit,1.5896444569080017
Kepler-1488 c,Kepler-1488,905.825,6.158269882,0.06959,3.37,1.65156749,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.003,0.58748,Transit,3.8679424168979772
TOI-3862 b,TOI-3862,249.02,1.55745774,0.02539,53.7,5.53,31.77,0.0232,0.0071,-0.0054,0,<a refstr=CARLEO_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026A&A...707A...4C/abstract target=ref>Carleo et al. 2026</a>,0.9,-0.19443,Transit,0.6391017400767872
BD-11 4672 c,BD-11 4672,27.1665,74.2,0.3,15.37,4.04,3.42,0.4,0.13,-0.15,0,<a refstr=BARBATO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...641A..68B/abstract target=ref>Barbato et al. 2020</a>,0.651,-0.8041,Radial Velocity,0.15700012565614901
K2-315 b,K2-315,56.9686,3.1443189,,0.809,0.95,,,,,0,,0.174,-2.38722,Transit,0.004099963590417645
KELT-4 A b,KELT-4 A,218.05,2.9895932,0.04317,286.68266,19.044091,111.8,0.0,,,0,<a refstr=EASTMAN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....151...45E/abstract target=ref>Eastman et al. 2016</a>,1.201,0.53529,Transit,3.4299674606050514
Kepler-1492 b,Kepler-1492,331.553,16.75255007,0.1262,2.83,1.49,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.77,-0.75433,Transit,0.17606377120178146
Kepler-352 d,Kepler-352,252.733,6.887279987,0.06574,0.449,0.80628032,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.796,-0.43235,Transit,0.369530253547673
HIP 4845 b,HIP 4845,21.0974,34.15,0.176,14.4,3.89,4.05,0.25,0.14,-0.14,0,<a refstr=FENG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJS..250...29F/abstract target=ref>Feng et al. 2020</a>,0.62,-1.0339,Radial Velocity,0.09249111180764645
K2-316 b,K2-316,112.486,1.133,0.0147,2.33,1.33,,,,,0,,0.408,-1.82964,Transit,0.014803349747287467
Kepler-292 f,Kepler-292,1056.48,20.834237,0.141,6.12,2.35,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.865,-0.33691,Transit,0.46035196365825953
Kepler-1410 b,Kepler-1410,367.0,60.866168,0.2543,3.82,1.78,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.63,-1.158,Transit,0.0695024317588797
Kepler-575 b,Kepler-575,853.977,9.37891944,0.0788,6.3,2.39,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.97,-0.08379,Transit,0.8245367174849486
Kepler-1434 b,Kepler-1434,775.529,8.05333618,0.0917,1.41,1.11,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.47,0.86244,Transit,7.285175191455871
Kepler-1653 b,Kepler-1653,755.0,140.2524,0.4706,5.35,2.17,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.719,-0.636,Transit,0.23120647901755947
Kepler-627 b,Kepler-627,984.307,40.6994443,0.22661,13.4,3.73,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.3,0.38539,Transit,2.4287901895375072
Kepler-1962 b,Kepler-1962,866.826,7.991459846,0.0783,1.95,1.21463929,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.003,-0.12198,Transit,0.7551270017482757
K2-320 b,K2-320,108.74,1.995,0.0142,7.37,2.62,,,,,0,,0.117,-2.12527,Transit,0.007494281465111359
K2-323 b,K2-323,118.318,24.93,0.1275,5.06,2.1,,,,,0,,0.478,-1.3393,Transit,0.045782552279169386
K2-318 b,K2-318,147.866,7.01,0.0911,3.39,1.66,,,,,0,,0.561,-1.27696,Transit,0.05284939256230275
Kepler-317 c,Kepler-317,940.584,8.77501,0.083,3.61,1.72,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.865,-0.2078,Transit,0.6197264039282268
Kepler-1411 b,Kepler-1411,1660.48,86.1150888,0.4001,8.35,2.82,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.95,0.04081,Transit,1.0985251392432633
Kepler-1435 b,Kepler-1435,704.211,4.45343281,0.05456,0.566,0.86,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.21,0.4683,Transit,2.9396796094924174
Kepler-215 e,Kepler-215,485.997,68.16101,0.314,3.71,1.75,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.788,-0.1172,Transit,0.7634841051830965
Kepler-1576 b,Kepler-1576,460.91,6.98471973,0.07211,1.12,1.04,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.05,-0.06329,Transit,0.8643905295245402
Kepler-1593 b,Kepler-1593,638.249,174.509835,0.55494,10.2,3.17,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.81,-0.652,Transit,0.22284351492703036
Kepler-1915 b,Kepler-1915,1514.66,13.83539963,0.114,10.4,3.21798413,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.03,0.06133,Transit,1.151675160472063
Kepler-638 b,Kepler-638,991.214,6.07972888,0.06695,4.01,1.83,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.88,0.53162,Transit,3.401104688174596
WASP-141 b,WASP-141,516.543,3.310651,0.0469,854.9627,13.56289,315.0,0.0,,,0,<a refstr=HELLIER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3693H/abstract target=ref>Hellier et al. 2017</a>,1.25,0.31468,Transit,2.063858887996527
TOI-6038 A b,TOI-6038 A,179.147,5.8267311,0.069,78.5,6.41,23.5,,,,0,,1.291,0.53275,Transit,3.409965617133631
TOI-6041 b,TOI-6041,72.4731,26.04945,0.1651,28.9,4.55,6.7,,,,0,,0.885,-0.21254,Transit,0.6129993302249013
EPIC 201170410.02,EPIC 201170410,134.0,6.7987,0.0349,1.15,1.047,,0.0,,,0,<a refstr=DEL_SER__AMP__FORS_2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.498.2778D/abstract target=ref>del Ser &amp; Fors 2020</a>,0.287,-1.9,Transit,0.012589254117941675
G 9-40 b,G 9-40,27.9276,5.7459982,0.0418,4.0,1.9,3.22,0.0,,,0,<a refstr=LUQUE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...666A.154L/abstract target=ref>Luque et al. 2022</a>,0.2952,-1.96019,Transit,0.01095998601533683
Kepler-401 c,Kepler-401,965.56,47.318218,0.269,5.27,2.15,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.173,0.56611,Transit,3.6822222676338234
Kepler-1437 b,Kepler-1437,2101.69,10.9295461,0.0951,2.45,1.37,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.93,0.31615,Transit,2.07085647377316
Kepler-220 b,Kepler-220,171.109,4.159807,0.046,0.457,0.81,,0.0,,,0,<a refstr=WEISS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..270....8W/abstract target=ref>Weiss et al. 2024</a>,0.729,-0.67594,Transit,0.21089194878024153
Kepler-703 b,Kepler-703,1156.83,4.583521756,0.0535,51.1,8.2,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.18,0.06672,Transit,1.1660575895514689
Kepler-1425 b,Kepler-1425,863.873,14.4541302,0.11435,0.779,0.94,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.97,0.39762,Transit,2.4981585605184207
Kepler-1350 c,Kepler-1350,340.691,1.766789062,0.0222,3.64,1.73,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.55,-1.2834,Transit,0.052071489403399146
Kepler-354 c,Kepler-354,554.064,16.934402,0.115,2.27,1.31,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.652,-0.71394,Transit,0.19322352467421655
Kepler-1699 b,Kepler-1699,818.759,3.49082,0.0418,3.08,1.56671124,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.81,-0.339,Transit,0.45814188671453343
Kepler-206 c,Kepler-206,594.447,13.137471,0.111,3.78,1.77,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.957,0.08357,Transit,1.2121880546599892
Kepler-702 b,Kepler-702,992.071,10.526294063,0.088,61.8,9.17,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.9,-0.15908,Transit,0.6932980840266378
TOI-2322 c,TOI-2322,59.861,20.225528,0.1362,18.1,1.874,5.37,0.0,,,0,<a refstr=HOBSON_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...702A..32H/abstract target=ref>Hobson et al. 2025</a>,0.703,-0.74232,Transit,0.18100059394975435
Kepler-439 b,Kepler-439,757.048,178.1396,0.563,5.65,2.24,,0.03,0.08,-0.03,-1,<a refstr=TORRES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...800...99T/abstract target=ref>Torres et al. 2015</a>,0.884,-0.236,Transit,0.580764417521312
Kepler-639 b,Kepler-639,850.242,10.21420496,0.09358,6.26,2.38,,0.0,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,1.14,0.48255,Transit,3.0377358040736158
